sample_id,timestamp,subject_id,session_id,camera_position,lighting_condition,exercise_type,active_arm,rom_elbow,upper_arm_angle_std,torso_sway_range,shoulder_angle_range,rep_duration,up_phase_duration,down_phase_duration,elbow_velocity_mean,elbow_velocity_std,motion_smoothness,elbow_drift_range,mean_visibility,label,error_type,notes
75,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,114.78,2.68,1.91,9.44,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
76,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,118.03,1.29,1.17,4.5,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
77,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,113.29,0.85,1.91,6.61,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
78,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,107.37,1.13,2.04,6.65,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
79,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,117.27,2.4,2.65,9.75,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
80,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,112.77,3.63,1.96,14.92,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
81,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,110.81,3.63,1.35,12.97,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
82,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,109.04,3.24,2.21,17.04,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
83,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,115.42,2.75,1.52,15.11,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
84,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,112.55,3.69,2.39,19.25,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
85,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,112.61,5.03,1.48,20.75,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
86,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,106.79,2.12,1.95,6.73,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
87,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,105.53,4.05,3.08,16.04,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
88,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,106.91,2.28,3.54,8.2,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
89,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,115.12,1.26,1.55,5.5,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
90,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,120.88,2.2,3.21,9.83,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
91,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,111.82,4.01,3.15,14.53,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
92,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,106.27,2.01,3.87,11.34,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
93,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,112.79,3.93,2.92,13.13,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
94,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,116.38,2.64,2.76,14.38,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
95,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,112.09,2.09,2.66,8.98,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
96,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,right,109.26,1.95,1.88,7.58,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
97,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,115.76,1.45,2.38,4.75,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
98,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,114.27,0.94,1.59,4.3,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
99,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,119.94,2.12,2.0,5.44,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
100,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,118.58,1.81,1.75,5.86,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,correct,correct,good form
1,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,104.98,10.51,2.0,31.35,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
2,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,107.83,10.85,0.73,30.47,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
3,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,104.56,8.49,1.56,26.93,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
4,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,111.85,10.85,2.1,31.49,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
5,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,103.29,16.62,1.62,48.19,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
6,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,105.37,12.28,1.07,35.19,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
7,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,95.75,13.22,1.5,39.97,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
8,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,109.1,9.87,0.7,29.62,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
9,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,98.66,15.93,1.87,44.72,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
10,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,101.46,11.22,3.2,35.37,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
11,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,95.79,16.23,3.02,49.49,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
12,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,105.09,10.17,3.07,34.05,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
13,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,106.36,8.47,1.87,25.53,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
14,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,112.08,5.82,1.99,18.9,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
15,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,110.97,9.98,2.46,30.06,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
16,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,107.74,9.01,9.61,30.02,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
17,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,108.36,6.85,1.51,19.79,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
18,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,109.48,6.48,0.84,19.03,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
19,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,109.59,6.83,0.97,18.08,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
20,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,106.67,8.85,1.23,25.67,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
21,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,108.24,7.0,1.56,23.47,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
22,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,103.9,11.31,2.74,31.97,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
23,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,101.47,13.4,1.79,36.93,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
24,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,111.43,9.44,1.81,31.1,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
25,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,108.72,8.28,0.64,22.76,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
26,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,114.68,6.01,1.83,20.82,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
27,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,115.42,6.66,1.46,18.75,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
28,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,119.09,9.35,2.48,24.64,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
29,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,109.45,7.36,2.06,20.0,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
30,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,116.66,7.25,1.71,19.24,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,unknown_incorrect,bad form
31,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,103.79,11.37,2.88,31.75,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
32,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,107.01,9.76,1.7,25.44,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,elbow_swing,bad form
33,2026-05-19T00:00:00,S00_Legacy,session_legacy,side,normal,biceps,left,104.88,9.99,2.96,25.27,1.5,0.75,0.75,140.0,120.0,0.05,0.1,0.95,incorrect,not_full_up,bad form
34,2026-05-19T06:16:17,S01,session_01,side,normal,biceps,right,114.948408,1.736778,2.729085,7.341999,1.324008,0.600066,0.723942,163.747219,155.721073,78.041264,0.054238,0.976212,correct,correct,good_form
35,2026-05-19T06:16:24,S01,session_01,side,normal,biceps,right,100.24438,1.743227,1.449515,5.106616,1.140084,0.360207,0.779877,162.12324,124.621477,67.751153,0.033519,0.952888,incorrect,not_full_up,rom_tidak_penuh
36,2026-05-19T06:16:34,S01,session_01,side,normal,biceps,right,87.325133,1.755501,1.376734,5.677314,1.379914,0.719974,0.65994,120.463546,106.071471,55.545897,0.052405,0.976513,incorrect,not_full_up,rom_tidak_penuh
37,2026-05-19T06:16:56,S01,session_01,side,normal,biceps,right,108.421948,4.090751,1.682695,9.854077,1.684094,0.724017,0.960077,130.81119,126.186209,50.137665,0.0395,0.966921,correct,correct,good_form
38,2026-05-19T06:17:06,S01,session_01,side,normal,biceps,right,138.915622,1.785284,2.148965,5.573075,2.644001,1.744004,0.899997,115.771688,125.631954,58.432188,0.071241,0.944224,correct,correct,good_form
39,2026-05-19T06:17:21,S01,session_01,side,normal,biceps,left,101.448101,2.569206,2.333169,3.55448,1.563959,0.844208,0.719751,125.912898,133.31618,54.633208,0.045021,0.981122,correct,correct,good_form
40,2026-05-19T06:17:26,S01,session_01,side,normal,biceps,left,102.955697,1.083805,1.967769,4.596386,1.085216,0.479998,0.605217,187.763817,132.71052,80.129616,0.029865,0.986189,correct,correct,good_form
41,2026-05-19T06:17:30,S01,session_01,side,normal,biceps,left,109.558284,2.414872,1.150546,4.426614,1.684139,1.023808,0.660331,127.670083,141.883682,52.660391,0.038031,0.985465,correct,correct,good_form
42,2026-05-19T06:17:34,S01,session_01,side,normal,biceps,left,106.584857,2.343735,1.316512,3.644778,1.499965,0.839862,0.660103,151.806648,155.441725,64.493797,0.038935,0.982609,correct,correct,good_form
